tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
16:08:28,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:29,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:29,172.17.60.245,ac:5a:14:5b:5a:b2,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:29,172.17.60.168,94:b1:0a:07:0d:d1,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:30,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:31,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:31,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:31,172.17.60.245,ac:5a:14:5b:5a:b2,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:32,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:32,172.17.60.209,cc:61:e5:58:db:18,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:32,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:43,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:44,172.17.60.7,18:21:95:21:25:73,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:44,172.17.60.188,20:a6:80:ea:3d:bd,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:44,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:44,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:45,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:45,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:45,172.17.60.188,20:a6:80:ea:3d:bd,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:46,172.17.60.7,18:21:95:21:25:73,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:46,172.17.60.245,ac:5a:14:5b:5a:b2,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:56,172.17.60.165,d0:fc:cc:af:f2:df,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:56,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,c8:9c:1d:fe:cc:a1,2
16:08:56,172.17.60.139,40:b8:37:ef:94:d8,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:56,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:57,172.17.60.238,bc:e6:3f:df:30:ec,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:57,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,c8:9c:1d:fe:cc:a1,2
16:08:57,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:57,172.17.60.10,84:2e:27:61:ab:58,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:57,172.17.60.221,58:48:22:f4:25:d4,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:58,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.1,c8:9c:1d:fe:cc:a1,2
16:08:58,172.17.60.165,d0:fc:cc:af:f2:df,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:59,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:59,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:08:59,172.17.60.10,84:2e:27:61:ab:58,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:01,172.17.60.10,84:2e:27:61:ab:58,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:01,172.17.60.188,20:a6:80:ea:3d:bd,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:02,172.17.60.188,20:a6:80:ea:3d:bd,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:09:02,172.17.60.220,18:21:95:97:9c:cf,172.17.60.1,ff:ff:ff:ff:ff:ff,2
