tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
13:36:01,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
13:36:01,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.127,ff:ff:ff:ff:ff:ff,1
13:36:02,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
13:36:03,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
13:36:04,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
13:36:04,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.129,f8:1a:67:d6:19:f4,1
13:36:05,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.127,ff:ff:ff:ff:ff:ff,1
13:36:05,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
13:36:06,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.127,ff:ff:ff:ff:ff:ff,1
13:36:06,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.127,ff:ff:ff:ff:ff:ff,1
13:36:07,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
13:36:08,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
13:36:08,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.127,ff:ff:ff:ff:ff:ff,1
13:36:09,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
13:36:09,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.127,ff:ff:ff:ff:ff:ff,1
13:36:09,192.168.1.124,40:2c:f4:06:76:26,192.168.1.1,ff:ff:ff:ff:ff:ff,1
13:36:10,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.127,ff:ff:ff:ff:ff:ff,1
13:36:10,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
13:36:11,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.127,ff:ff:ff:ff:ff:ff,1
13:36:11,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
13:36:12,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.127,ff:ff:ff:ff:ff:ff,1
13:36:12,192.168.1.1,a4:2b:b0:d7:3a:8e,192.168.1.149,ff:ff:ff:ff:ff:ff,1
